organisasjonsnummer,status,navn,hjemmeside,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,frivilligMvaRegistrertBeskrivelser,antallAnsatte,harRegistrertAntallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,sisteInnsendteAarsregnskap,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,postadresse_land,postadresse_landkode,postadresse_postnummer,postadresse_poststed,postadresse_adresse,postadresse_kommune,postadresse_kommunenummer,naeringskode1_kode,naeringskode1_beskrivelse,hjelpeenhetskode_kode,hjelpeenhetskode_beskrivelse,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,institusjonellSektorkode_kode,institusjonellSektorkode_beskrivelse,_links_self_href,naeringskode2_kode,naeringskode2_beskrivelse,naeringskode3_kode,naeringskode3_beskrivelse,slettedato,konkursdato,overordnetEnhet,_links_overordnetEnhet_href,underAvviklingDato
884034582,,LØRENSKOG FRISKOLE,www.lorenskogfriskole.no,2005-10-03,False,,45.0,True,2005-09-09,False,False,False,2022,False,False,False,Bokmål,,,['Undervisning; grunnskole 1 -10.'],FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,1471,LØRENSKOG,['Postboks 185'],LØRENSKOG,3222,85.201,Ordinær grunnskoleundervisning,,,Norge,NO,1461,LØRENSKOG,['Industriveien 7A'],LØRENSKOG,3222,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/884034582,,,,,,,,,
995456036,,JORDBÆRSTRÅET FAM. BARNEHAGE Hilde Olsen,,2010-05-03,False,,8.0,True,,False,False,False,,False,False,False,Bokmål,,,['Familiebarnehage m.v.'],ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,88.911,Barnehager,,,Norge,NO,4708,VENNESLA,['Venneslavegen 167'],VENNESLA,4223,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/995456036,,,,,,,,,
974778882,,OSLO KOMMUNE BYDEL 8 NORDRE AKER,www.bydel-nordre-aker.oslo.kommune.no,1997-10-29,True,,1976.0,True,1988-04-01,False,False,False,,False,False,False,Bokmål,,,['Bydel i Oslo kommune'],ORGL,Organisasjonsledd,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ORGL,Norge,NO,0403,OSLO,['Postboks 4433 Nydalen'],OSLO,0301,84.120,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern",,,Norge,NO,0484,OSLO,['Nydalsveien 21'],OSLO,0301,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/974778882,,,,,,,876819872,https://data.brreg.no/enhetsregisteret/api/enheter/876819872,
988009644,,NORDIQUS LUNDERÅSVEIEN 15 AS,,2005-03-16,True,['Utleier av bygg eller anlegg'],,False,2005-03-08,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/988009644,,,,,,,,,
971551860,,MARI BEITNES,,1995-03-12,True,,,False,,False,False,False,,False,False,False,Bokmål,,,['Gårdsbruk med grasproduksjon. Skogbruk med avvirkning av tømmer.'],ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,02.200,Avvirkning,,,Norge,NO,3675,NOTODDEN,['Nord-Tinnesvegen 11'],NOTODDEN,4005,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/971551860,88.911,Barnehager,,,,,,,
922698058,,KINLAND PROPERTY IV AS,,2019-08-31,True,,,False,2018-10-19,True,False,False,2023,False,False,False,Bokmål,2020-05-15,"['Å investere i fast eiendom eller selskaper som eier fast eiendom, og', 'alt som dermed står i forbindelse.']",['Investere i fast eiendom eller selskaper som eier fast eiendom.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,8006,BODØ,"['c/o Thor Consulting Bodø AS', 'Sjøgata 3']",BODØ,1804,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0161,OSLO,['Haakon VIIs gate 2'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/922698058,,,,,,,,,
836095782,,ALBI 1000 AS,,1995-02-19,True,,22.0,True,1984-08-29,True,False,False,2022,False,False,False,Bokmål,2003-09-01,"['Drift av dagligvareforretning. Videre kan', 'selskapet investere i, og/eller delta i', 'lignende forretningsforetak.']","['Drift av dagligvareforretning. Videre kan', 'selskapet investere i, og/eller delta i', 'lignende forretningsforetak.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,47.111,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,Norge,NO,1164,OSLO,['Nordstrandveien 62'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/836095782,,,,,,,,,
819750602,,VILLENGA EIENDOM AS,,2017-10-24,False,,,False,2017-08-10,True,False,False,2022,False,False,False,Bokmål,2017-08-10,['Utleie av fast eiendom.'],['Utleie av fast eiendom.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,1401,SKI,['Pb. 303'],NORDRE FOLLO,3207,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,1423,SKI,['Villenga 21'],NORDRE FOLLO,3207,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/819750602,,,,,,,,,
989117297,,NORDIQUS AKSELHAGEN 2 AS,,2006-01-07,True,['Utleier av bygg eller anlegg'],,False,2005-11-22,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/989117297,,,,,,,,,
989544926,,LINDEBERG EIENDOM BHG AS,,2006-03-22,False,,,False,2006-02-17,True,False,False,2022,False,False,False,Bokmål,2018-11-05,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5501,HAUGESUND,['Postboks 420'],HAUGESUND,1106,88.911,Barnehager,68.209,Utleie av egen eller leid fast eiendom ellers,Norge,NO,2016,FROGNER,['Farexveien 6'],LILLESTRØM,3205,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/989544926,,,,,,,,,
990097569,,NINA FIPLINGDAL / BUKKENE BRUSE FAM.BARNEHAGE,,2006-09-05,False,,,True,,False,False,False,,False,False,False,Bokmål,,,['Familiebarnehage for inntil 10 barn.'],ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,88.911,Barnehager,,,Norge,NO,8660,MOSJØEN,['Idrottsvegen 24'],VEFSN,1824,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/990097569,,,,,,,,,
990674825,,NORDIQUS STASJONSVEIEN 7 AS,,2007-01-04,True,['Utleier av bygg eller anlegg'],,False,2006-12-01,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Selskapets virksomhet er eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/990674825,,,,,,,,,
992100222,,FIGGJO BEDEHUSFORENING,,2008-01-02,False,,,False,1963-03-28,False,False,False,,False,False,False,Bokmål,,,"['Huset skal benyttes til all kristelig virksomhet og fremme', 'for Guds rike som ikke strider imot Guds ord og den Lutherske', 'bekjennelse etter tre troesartiklene i Luthers lille katekisme.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Norge,NO,4332,FIGGJO,"['c/o S. Skretting', 'Gryvjene 29']",SANDNES,1108,94.910,Religiøse organisasjoner,,,Norge,NO,4332,FIGGJO,['Tjessemveien 8'],SANDNES,1108,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/992100222,,,,,,,,,
990986819,,EITILLSTAD EIENDOM BHG AS,,2007-03-17,False,,,False,2007-02-12,True,False,False,2022,False,False,False,Bokmål,2019-09-24,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5501,HAUGESUND,['Postboks 420'],HAUGESUND,1106,88.911,Barnehager,68.209,Utleie av egen eller leid fast eiendom ellers,Norge,NO,0657,OSLO,['Arnljot Gellines vei 5A'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/990986819,,,,,,,,,
919437200,,NEDRE SEM BARNEHAGE AS,,2017-08-21,True,['Utleier av bygg eller anlegg'],,False,2017-08-07,True,False,False,2022,False,False,False,Bokmål,2017-08-07,"['Kjøp, salg og utleie av fast eiendom, medvirke i andre selskaper innen', 'samme virksomhet, samt alt som hører naturlig til dette.']",['68.209 Utleie av egen eller leid fast eiendom ellers'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0152,OSLO,['Dronningens gate 6'],OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/919437200,,,,,,,,,
995733226,,NEDRE GLOMMEN EIENDOM AS,,2010-08-05,False,,,False,2010-03-12,True,False,False,2022,False,False,False,Bokmål,2022-02-23,"['Kjøpe, selge, utvikle, eie, leie ut og forvalte fast eiendom og alt', 'som naturlig måtte være forbundet med dette. Selskapet skal kunne ha', 'eierinteresser i andre foretak med tilsvarende virksomhet.']","['Kjøpe, selge, utvikle, eie, leie ut og forvalte fast eiendom og alt', 'som naturlig måtte være forbundet med dette. Selskapet skal kunne ha', 'eierinteresser i andre foretak med tilsvarende virksomhet.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,1704,SARPSBORG,['Postboks 623'],SARPSBORG,3105,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,1721,SARPSBORG,['Oscar Pedersens vei 16'],SARPSBORG,3105,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/995733226,,,,,,,,,
896152912,,NORDIQUS NORDPOLEN EIENDOM BHG AS,www.idun.bhg.no,2010-11-25,True,['Utleier av bygg eller anlegg'],,False,2010-10-05,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/896152912,,,,,,,,,
992094087,,TRONVIK EIENDOM AS,www.tronvikgaard.no,2008-01-19,False,,,False,2007-10-01,True,False,False,2022,False,False,False,Bokmål,2007-10-01,"['Eiendomsutvikling, eiendomsforvaltning, samt hva', 'som står i forbindelse hermed, ved aksjetegning eller på annen måte', 'gjøre seg interessert i andre foretagende samt kjøp og salg av fast', 'eiendom.']",['Eiendomsutvikling.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,1519,MOSS,['Kortbølgen 25'],MOSS,3103,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992094087,,,,,,,,,
991585907,,NORDIQUS KODLEBERGET 22 AS,,2007-08-27,True,['Utleier av bygg eller anlegg'],,False,2007-07-17,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskioldsgate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/991585907,,,,,,,,,
912411710,,RØYKÅS VELFORENING,www.roykas.no,2013-09-26,False,,,False,1927-07-24,False,False,True,,False,False,False,Bokmål,,,"['Fremme medlemmenes felles interesse i området og virke for stedets', 'sosiale og fysiske miljø, og beboernes trivsel og sikkerhet.', 'Foreningen kan ta opp alle saker som kan fremme disse formål.']",FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,,,,,,,,94.991,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted,,,Norge,NO,1476,RASTA,['Vestaveien 29E'],LØRENSKOG,3222,7000,Ideelle organisasjoner,https://data.brreg.no/enhetsregisteret/api/enheter/912411710,,,,,,,,,
994042661,,JACOB GUNNERIUS KILLINGMO,,2009-05-14,True,,,False,,False,False,False,,False,False,False,Bokmål,,,"['Landbruk, kornproduksjon, avvirkning og salg av eget tømmer.', 'Bortforpaktning i landbruket, utleie av fast eiendom.']",ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,01.110,"Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster",,,Norge,NO,1930,AURSKOG,['Killingmo Øvre'],AURSKOG-HØLAND,3226,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/994042661,,,,,,,,,
976992571,,HÅNES SOKN,www.haanesmenighet.no/,1997-01-27,False,,,False,,False,False,False,,False,False,False,Bokmål,,,['Sokn'],KIRK,Den norske kirke,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KIRK,,,,,,,,94.910,Religiøse organisasjoner,,,Norge,NO,4635,KRISTIANSAND S,['Øvre Brattbakken 5'],KRISTIANSAND,4204,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/976992571,,,,,,,,,
992475889,,NORDIQUS JARNESVEGEN 6 AS,,2008-04-14,True,['Utleier av bygg eller anlegg'],,False,2008-02-19,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Selskapets virksomhet er eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5501,HAUGESUND,['Postboks 420'],HAUGESUND,1106,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 8-10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992475889,,,,,,,,,
997096258,,STAXVOLD HOLDING AS,,2011-06-30,False,,,False,2011-06-16,True,False,False,2022,False,False,False,Bokmål,2011-06-16,"['Utleie av fast eiendom, eie og forvalte andeler i andre selskap,', 'forestå utlånsvirksomhet overfor de samme selskapene, samt alt som', 'står i naturlig forbindelse med dette.']","['Utleie fast eiendom, samt kjøp og salg av selskaper og eiendommer.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,70.100,Hovedkontortjenester,Norge,NO,1781,HALDEN,['Ringveien 12'],HALDEN,3101,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/997096258,,,,,,,,,
993574805,,NORDIQUS GAMLE RINGERIKSVEI 21 AS,,2009-01-26,True,['Utleier av bygg eller anlegg'],,False,2008-11-18,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5501,HAUGESUND,['Postboks 420'],HAUGESUND,1106,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/993574805,,,,,,,,,
966968192,,LENDESNOBÅ Edvard Kolnes,,,,,,,,,,,,,,,,,,,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,,,,,,,,,,,,,,https://data.brreg.no/enhetsregisteret/api/enheter/966968192,,,,,2024-05-08,,,,
993574074,,NORDIQUS VOSSESTRANDVEGEN 710 AS,,2009-01-26,True,['Utleier av bygg eller anlegg'],,False,2008-12-03,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/993574074,,,,,,,,,
987909900,,REGNBOGEN EIGEDOM AS,www.regnbogen.no,2005-02-26,False,,,False,2005-02-10,True,False,False,2023,False,False,False,Nynorsk,2009-01-20,['Eige av privat barnehage og det som samsvarer med dette.'],['Eige av privat barnehage og det som samsvarer med dette.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,88.911,Barnehager,70.100,Hovedkontortjenester,Norge,NO,5705,VOSS,['Brynaskogen 38'],VOSS,4621,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/987909900,,,,,,,,,
994391119,,NORDIQUS ANKERVEGEN 2 AS,,2009-08-10,True,['Utleier av bygg eller anlegg'],,False,2009-07-09,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Eie, drift og utleie av fast eiendom.']","['Eie, drift og utleie av fast eiendom.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,5501,HAUGESUND,['Postboks 420'],HAUGESUND,1106,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/994391119,,,,,,,,,
921838719,,FYRSTIKKALLÉEN 19 AS,,2018-12-06,False,,,False,2018-11-20,True,False,False,2023,False,False,False,Bokmål,2020-10-08,"['Å investere i fast eiendom eller aksjer i selskaper som eier fast', 'eiendom, utvikle, omsette, leie ut og for øvrig administrere fast', 'eiendom, samt hva som dermed står i forbindelse.']","['Å investere i fast eiendom eller aksjer i selskaper som eier fast', 'eiendom, utvikle, omsette, leie ut og for øvrig administrere fast', 'eiendom, samt hva som dermed står i forbindelse.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Norge,NO,0121,OSLO,"['v/Union Eiendomskapital AS', 'Postboks 1715 Vika']",OSLO,0301,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0252,OSLO,"['v/Union Eiendomskapital AS', 'Bolette brygge 1']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/921838719,,,,,,,,,
992864206,,NORDIQUS HOVSMARKVEIEN 20 AS,,2008-07-05,True,['Utleier av bygg eller anlegg'],,False,2008-06-26,True,False,False,2022,False,False,False,Bokmål,2024-02-16,"['Oppføre og besørge drift av barnehage, samt hva hermed står i', 'forbindelse.']",['Oppføre og besørge drift av barnehage.'],AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,0160,OSLO,"['c/o SBB Samfunnsbygg AS', 'Tordenskiolds gate 10']",OSLO,0301,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/992864206,,,,,,,,,
872418032,,RANA KOMMUNE,www.rana.kommune.no/,1995-06-07,True,['Utleier av bygg eller anlegg'],3270.0,True,,False,False,False,,False,False,False,Bokmål,,,['Kommune'],KOMM,Kommune,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/KOMM,Norge,NO,8601,MO I RANA,['Postboks 173'],RANA,1833,84.110,Generell offentlig administrasjon,,,Norge,NO,8622,MO I RANA,['Rådhusplassen 2'],RANA,1833,6500,Kommuneforvaltningen,https://data.brreg.no/enhetsregisteret/api/enheter/872418032,,,,,,,,,
984229291,,GEIR BJØNNES HØIDAL,,2002-03-09,True,,,False,,False,False,False,,False,False,False,Bokmål,,,"['Gårdsdrift, kjøp, salg, utleie av eiendom og eiendomsutvikling. Avl,', 'trening, kjøp og salg av hester. Entreprenørvirksomhet med', 'anleggsmaskiner. Konsulenttjenester innen økonomiske/administrative', 'fag. Kurs, undervisningstjenester og forfattervirksomhet.']",ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,,,,,,,,88.999,Andre sosialtjenester uten botilbud,,,Norge,NO,1684,VESTERØY,['Gamle Vikerveien 1'],HVALER,3110,8200,Personlig næringsdrivende,https://data.brreg.no/enhetsregisteret/api/enheter/984229291,,,,,,,,,
983021468,,OVIDIA AS,,2001-03-01,True,,,True,2001-02-05,True,False,False,2022,False,False,False,Bokmål,2023-07-06,"['Oppføre boliger, samt investering i verdipapirer, utleie og kjøp av', 'eiendommer. Ellers annen virksomhet som direkte eller indirekte', 'støtter opp om primærvirksomheten.']","['Oppfører boliger. Investering i verdipapirer. Utleie og kjøp av', 'eiendommer. Ellers annen virksomhet som direkte eller indirekte', 'støtter opp om primærvirksomheten.']",AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,,,,,,,,68.209,Utleie av egen eller leid fast eiendom ellers,,,Norge,NO,2069,JESSHEIM,['Industrivegen 34'],ULLENSAKER,3209,2100,Private aksjeselskaper mv.,https://data.brreg.no/enhetsregisteret/api/enheter/983021468,,,,,,,,,
